age,gender,country,userId,positive,negative,mixed
2.347122555855857,2.021722956442927,0.0,129,"['57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4']",[],"['57727c95edc2cb3880e4d1d4', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']"
2.933903194819822,0.0,1.7874048008113603,131,"['57726f59edc2cb3880ba76b3', '57727cbaedc2cb3880e561f7']",[],"['57727cbaedc2cb3880e561f7', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']"
1.1735612779279287,2.021722956442927,2.5023667211359046,132,"['57726f59edc2cb3880ba76b3', '57726f56edc2cb3880ba7233', '57726f56edc2cb3880ba7233']",['57726f59edc2cb3880ba76b3'],[]
1.7603419168918932,2.021722956442927,1.7874048008113603,133,"['57726f56edc2cb3880ba7233', '57726f56edc2cb3880ba7233', '57726f56edc2cb3880ba7233', '57726f56edc2cb3880ba7233']",[],[]
2.933903194819822,0.0,1.7874048008113603,134,"['57726f56edc2cb3880ba7233', '57726f56edc2cb3880ba7233', '57726f56edc2cb3880ba7233']",[],[]
2.933903194819822,0.0,0.0,135,"['5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce']",['5772700eedc2cb3880bc82ce'],['5772700eedc2cb3880bc82ce']
3.5206838337837865,0.0,1.7874048008113603,136,"['57726f59edc2cb3880ba76b3', '57727c95edc2cb3880e4d1d4', '57726f77edc2cb3880baa4c5', '57727c95edc2cb3880e4d1d4', '57726f59edc2cb3880ba76b3']",[],[]
2.933903194819822,2.021722956442927,1.7874048008113603,137,['57727c95edc2cb3880e4d1d4'],[],[]
2.933903194819822,0.0,1.7874048008113603,138,[],['57727cbaedc2cb3880e561f7'],['57727cbaedc2cb3880e561f7']
3.5206838337837865,0.0,1.7874048008113603,140,"['57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08']","['57726e45edc2cb3880b69781', '57726e45edc2cb3880b69781']",['57726e45edc2cb3880b69781']
1.7603419168918932,0.0,0.0,141,"['57727cbaedc2cb3880e561f7', '5772700eedc2cb3880bc82ce']","['5772700eedc2cb3880bc82ce', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '5772700eedc2cb3880bc82ce']",[]
4.107464472747751,0.0,1.7874048008113603,143,"['57726fffedc2cb3880bc69d6', '57726fffedc2cb3880bc69d6', '57727cbaedc2cb3880e561f7', '57726fffedc2cb3880bc69d6']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[]
2.347122555855857,0.0,1.7874048008113603,144,[],"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",['57726f59edc2cb3880ba76b3']
0.5867806389639644,2.021722956442927,1.7874048008113603,147,[],['57727cbaedc2cb3880e561f7'],[]
4.694245111711715,2.021722956442927,2.5023667211359046,149,"['57727d5cedc2cb3880e751a0', '57727d5cedc2cb3880e751a0', '57727d5cedc2cb3880e751a0', '57727d5cedc2cb3880e751a0', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727015edc2cb3880bceb28', '57727015edc2cb3880bceb28', '57727c95edc2cb3880e4d1d4', '57727d5cedc2cb3880e751a0', '57727015edc2cb3880bceb28', '57727015edc2cb3880bceb28', '57727c95edc2cb3880e4d1d4', '57727d5cedc2cb3880e751a0']","['57726e45edc2cb3880b69781', '57726e45edc2cb3880b69781', '57726e45edc2cb3880b69781', '57726e45edc2cb3880b69781', '57726e45edc2cb3880b69781', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57727015edc2cb3880bceb28', '57726e45edc2cb3880b69781']","['57726f59edc2cb3880ba76b3', '57727015edc2cb3880bceb28', '57727015edc2cb3880bceb28', '57726f59edc2cb3880ba76b3', '57727d5cedc2cb3880e751a0', '57727d5cedc2cb3880e751a0', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']"
2.933903194819822,2.021722956442927,1.7874048008113603,150,[],[],"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f76edc2cb3880baa425', '57727cbaedc2cb3880e561f7']"
2.933903194819822,2.021722956442927,1.7874048008113603,151,"['5772752eedc2cb3880cd9f38', '5772752eedc2cb3880cd9f38']","['5772752eedc2cb3880cd9f38', '5772752eedc2cb3880cd9f38', '5772752eedc2cb3880cd9f38']","['5772752eedc2cb3880cd9f38', '5772752eedc2cb3880cd9f38', '5772752eedc2cb3880cd9f38']"
2.933903194819822,0.0,1.7874048008113603,153,"['57726f4cedc2cb3880ba07ed', '57726f4cedc2cb3880ba07ed', '57726f4cedc2cb3880ba07ed', '57727015edc2cb3880bceb28', '57727015edc2cb3880bceb28', '57727015edc2cb3880bceb28', '577278d5edc2cb3880d94196']","['577278d5edc2cb3880d94196', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[]
2.933903194819822,0.0,1.7874048008113603,154,[],['5772752eedc2cb3880cd9f38'],['5772752eedc2cb3880cd9f38']
4.107464472747751,2.021722956442927,1.7874048008113603,159,"['57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4']","['57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d', '57726f4fedc2cb3880ba0b6d']",[]
2.933903194819822,2.021722956442927,1.7874048008113603,160,['57727015edc2cb3880bceb28'],[],[]
1.1735612779279287,2.021722956442927,1.7874048008113603,162,['5772700eedc2cb3880bc82ce'],"['5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce']",['5772700eedc2cb3880bc82ce']
2.933903194819822,0.0,1.7874048008113603,164,"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['577278cdedc2cb3880d9370c', '577278cdedc2cb3880d9370c', '577278cdedc2cb3880d9370c', '577278cdedc2cb3880d9370c', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '577278cdedc2cb3880d9370c', '57727cbaedc2cb3880e561f7']","['577278cdedc2cb3880d9370c', '577278cdedc2cb3880d9370c']"
2.933903194819822,2.021722956442927,1.7874048008113603,165,[],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[]
4.107464472747751,0.0,0.0,170,['57726f56edc2cb3880ba7233'],"['57726f56edc2cb3880ba7233', '57726f56edc2cb3880ba7233', '57726f56edc2cb3880ba7233']",[]
2.347122555855857,2.021722956442927,1.7874048008113603,171,"['57726e34edc2cb3880b62340', '57726e34edc2cb3880b62340', '57727d5cedc2cb3880e751a0']","['57726e34edc2cb3880b62340', '57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f', '57726f49edc2cb3880ba034f']",['57727d5cedc2cb3880e751a0']
1.7603419168918932,2.021722956442927,1.7874048008113603,172,[],"['57726f76edc2cb3880baa425', '57726f76edc2cb3880baa425', '57726f76edc2cb3880baa425']","['57726f76edc2cb3880baa425', '57726f76edc2cb3880baa425']"
1.1735612779279287,2.021722956442927,3.5748096016227207,174,['57726f59edc2cb3880ba76b3'],[],[]
2.933903194819822,2.021722956442927,0.3574809601622721,175,[],"['57726e37edc2cb3880b628ee', '57726e37edc2cb3880b628ee', '57726e37edc2cb3880b628ee']","['57726e37edc2cb3880b628ee', '57726e37edc2cb3880b628ee', '57726e37edc2cb3880b628ee', '57726e37edc2cb3880b628ee']"
2.347122555855857,0.0,0.0,176,"['577278cdedc2cb3880d9370c', '577278cdedc2cb3880d9370c']",[],['577278cdedc2cb3880d9370c']
0.5867806389639644,2.021722956442927,1.7874048008113603,177,[],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']"
3.5206838337837865,0.0,1.7874048008113603,178,['57726f59edc2cb3880ba76b3'],[],"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']"
3.5206838337837865,2.021722956442927,1.7874048008113603,183,"['57726f59edc2cb3880ba76b3', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57726f59edc2cb3880ba76b3']",[],[]
3.5206838337837865,0.0,2.5023667211359046,189,"['57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4']",[],[]
2.347122555855857,2.021722956442927,1.7874048008113603,191,[],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[]
0.5867806389639644,0.0,3.5748096016227207,192,"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",['57727cbaedc2cb3880e561f7']
4.107464472747751,0.0,3.5748096016227207,193,['57727015edc2cb3880bceb08'],"['57727cbaedc2cb3880e561f7', '57727015edc2cb3880bceb08']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']"
3.5206838337837865,2.021722956442927,0.0,194,"['5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce', '5772700eedc2cb3880bc82ce']",[],[]
1.7603419168918932,2.021722956442927,1.7874048008113603,197,"['57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4', '57727c95edc2cb3880e4d1d4']",[],['57727c95edc2cb3880e4d1d4']
2.347122555855857,0.0,0.3574809601622721,199,"['57726e34edc2cb3880b62340', '57726e34edc2cb3880b62340', '57726e34edc2cb3880b62340']",[],['57726e34edc2cb3880b62340']
2.933903194819822,0.0,1.7874048008113603,200,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",[],['57726f59edc2cb3880ba76b3']
2.347122555855857,2.021722956442927,3.5748096016227207,202,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",['57726f59edc2cb3880ba76b3'],['57726f59edc2cb3880ba76b3']
1.7603419168918932,2.021722956442927,1.7874048008113603,203,[],['57727015edc2cb3880bceb08'],"['57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08']"
1.7603419168918932,2.021722956442927,0.0,205,"['5772752eedc2cb3880cd9f38', '57726f59edc2cb3880ba76b3', '5772752eedc2cb3880cd9f38']",['57726f59edc2cb3880ba76b3'],[]
3.5206838337837865,0.0,1.7874048008113603,207,"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']"
2.347122555855857,2.021722956442927,2.5023667211359046,214,"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[],[]
2.933903194819822,2.021722956442927,0.0,219,['57727cbaedc2cb3880e561f7'],['57727cbaedc2cb3880e561f7'],[]
2.347122555855857,0.0,1.7874048008113603,221,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",['57726f59edc2cb3880ba76b3'],[]
2.347122555855857,2.021722956442927,0.0,224,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",['57726f59edc2cb3880ba76b3'],['57726f59edc2cb3880ba76b3']
4.107464472747751,2.021722956442927,1.7874048008113603,225,[],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']"
3.5206838337837865,0.0,3.5748096016227207,228,[],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[]
1.7603419168918932,2.021722956442927,2.5023667211359046,231,['57727cbaedc2cb3880e561f7'],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[]
1.1735612779279287,0.0,0.0,243,[],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",['57727cbaedc2cb3880e561f7']
1.7603419168918932,2.021722956442927,0.0,246,['57727cbaedc2cb3880e561f7'],['57727cbaedc2cb3880e561f7'],[]
4.107464472747751,0.0,0.0,247,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",['57726f59edc2cb3880ba76b3'],[]
3.5206838337837865,2.021722956442927,1.7874048008113603,259,['57727cbaedc2cb3880e561f7'],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[]
4.694245111711715,2.021722956442927,0.0,261,['57726f59edc2cb3880ba76b3'],[],[]
1.1735612779279287,2.021722956442927,1.7874048008113603,262,[],"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']","['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']"
2.933903194819822,0.0,1.7874048008113603,263,[],"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",[]
2.933903194819822,2.021722956442927,3.5748096016227207,267,['57726f59edc2cb3880ba76b3'],[],['57726f59edc2cb3880ba76b3']
0.5867806389639644,0.0,3.5748096016227207,270,['57726f59edc2cb3880ba76b3'],['57726f59edc2cb3880ba76b3'],[]
2.347122555855857,2.021722956442927,1.7874048008113603,275,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",[],['57726f59edc2cb3880ba76b3']
2.347122555855857,2.021722956442927,1.7874048008113603,277,[],"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",['57726f59edc2cb3880ba76b3']
2.933903194819822,0.0,1.7874048008113603,288,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",[],[]
2.933903194819822,2.021722956442927,1.7874048008113603,289,"['57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08', '57727015edc2cb3880bceb08']",['57727015edc2cb3880bceb08'],['57727015edc2cb3880bceb08']
3.5206838337837865,2.021722956442927,1.7874048008113603,298,['57727015edc2cb3880bceb08'],['57727015edc2cb3880bceb08'],[]
3.5206838337837865,2.021722956442927,1.7874048008113603,299,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']",[],[]
2.347122555855857,0.0,1.7874048008113603,300,"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']","['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']",[]
3.5206838337837865,2.021722956442927,1.7874048008113603,301,[],['57727cbaedc2cb3880e561f7'],"['57727cbaedc2cb3880e561f7', '57727cbaedc2cb3880e561f7']"
4.107464472747751,2.021722956442927,1.7874048008113603,306,"['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']","['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']","['57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3', '57726f59edc2cb3880ba76b3']"
